timestamp,visitorid,event,itemid,transactionId
1433286521057,163049,view,283115,
1433288936164,1152169,view,132347,
1433284969165,13660,view,217068,
1433288680034,316850,view,132347,
1433285628339,13660,view,141908,
1433286126304,163049,view,283115,
1433287286714,286616,view,198209,
1433286949344,163049,view,283115,
1433262867640,1366764,view,243980,
1433263957396,588140,view,303715,
1433263945010,1403769,view,92271,
1433266164119,1336835,view,258508,
1433263023067,213145,view,386092,
1433263017441,286616,view,10572,
1433265283493,85734,view,325852,
1433263091470,213145,view,386092,
1433264103467,1139909,view,40870,
1433303888722,878815,view,355994,
1433268572857,163561,view,21886,
1433268551485,286616,view,19588,
1433269209860,213145,view,387373,
1433269682196,638482,view,92271,
1433267100979,163561,view,463280,
1433267969240,316850,addtocart,312728,
1433270035797,777089,view,221329,
1433267894384,531661,view,95426,
1433283046114,409324,view,107195,
1433281315748,213145,view,204057,
1433283391703,1161163,view,271930,
1433284153813,1161163,transaction,30024,13402.0
1433283322999,1161163,view,271930,
1433284106186,1161163,view,30024,
1433282227100,531661,view,73593,
1433281485711,649404,view,96489,
1433227460170,385299,view,310944,
1433246322929,174331,view,20017,
1433248171463,1328244,view,124919,
1433248677425,1210904,view,398756,
1433257472555,198153,view,184628,
1433255259066,1210904,view,453487,
1433298619715,1161163,view,377960,
1433297857153,1270927,view,278679,
1433294245304,38015,view,13576,
1433272867759,1336835,addtocart,46232,
1433270235958,213145,view,322666,
1433272849978,1336835,view,46232,
1433270168168,286616,view,205139,
1433270504801,777089,view,221329,
1433270900383,1386435,view,89044,
1433272243933,673572,view,428554,
1433273271402,97958,view,167399,
1433270893512,1268755,view,60980,
1433270868154,1268755,view,60980,
1433270871238,1268755,view,60980,
1433270871428,1268755,view,60980,
1433271503694,38015,view,442837,
1433280794117,286616,transaction,449489,11965.0
1433278034171,213145,view,461671,
1433278068757,213145,view,461671,
1433280908409,45018,view,444593,
1433280494768,163561,view,339808,
1433308436242,1185399,view,93831,
1433310411719,371257,view,441966,
1433276480097,354785,view,241555,
1433277140494,354785,view,5470,
1433274566335,163561,view,40582,
1433276641554,702279,view,206241,
1433275691746,1386940,view,225279,
1433276391051,354785,view,252319,
1433275630980,1386435,view,107184,
1433291170293,1254716,view,120098,
1433290735953,163561,view,7943,
1433290640692,163561,view,367664,
1433259063803,1346478,view,456005,
1433259001075,286616,view,458637,
1433261763476,878815,view,355994,
1433261127230,213145,transaction,382499,16056.0
1433259021526,286616,view,119736,
1433259951556,286616,view,463280,
1433262345640,138131,view,119736,
1433261301502,38015,view,442837,
1433260481050,1403769,view,13576,
1433299917324,379058,view,270950,
1433299044197,138131,view,377960,
1433302134408,699667,view,175356,
1433299115735,168685,view,158114,
1433266535300,163561,view,40870,
1433266532186,400676,view,67182,
1433267938897,531661,view,95426,
1433268265887,1386435,view,107184,
1433268510501,213145,transaction,205139,4072.0
1433266808045,286616,view,243980,
1433268054794,167489,transaction,374554,10050.0
1433266473789,400676,view,32267,
1433268238490,213145,addtocart,205139,
1433285304381,13660,view,217068,
1433286024582,1161163,view,234255,
1433284938438,13660,view,120822,
1433284995772,163561,view,465951,
1433288382647,163561,view,456056,
1433285347682,13660,view,290999,
1433285813169,1161163,view,130709,
1433285290762,163561,view,443030,
1433285680662,13660,view,130709,
1433286641384,163561,view,92361,
1433286374065,1161163,transaction,268335,939.0
1433307211577,1185399,view,111179,
1433307229370,1185399,view,93831,
1433306937399,899237,view,370653,
1433304376010,26633,view,141328,
1433230774032,1398811,view,266553,
1433227403868,385299,view,393111,
1433248170671,1328244,view,144540,
1433310362526,371257,view,86057,
1433310397406,371257,view,86057,
1433262876548,673572,view,79378,
1433263336092,732249,view,411373,
1433263497164,1185234,view,40870,
1433264967823,38015,view,57788,
1433264936743,824842,view,198209,
1433265436636,213145,view,104468,
1433263412768,732249,view,90219,
1433248729040,249153,view,204038,
1433297844256,213145,view,354676,
1433296676025,168685,view,111530,
1433295157419,1254716,view,208270,
1433296057805,163561,view,120098,
1433296051561,899237,view,370653,
1433295425314,163561,view,456056,
1433271393672,531661,view,275559,
1433270928413,1268755,view,60980,
1433270570228,213145,view,32267,
1433273019480,286616,transaction,268081,8668.0
1433270765679,38015,view,13576,
1433273211331,286616,view,268081,
1433270942693,1268755,view,60980,
1433270958059,1268755,view,60980,
1433270902497,1268755,view,60980,
1433273134641,286616,view,268081,
1433271654217,163561,view,171814,
1433283047080,1240838,view,2836,
1433284196711,1161163,view,413990,
1433283357975,1313381,view,158114,
1433284340181,163561,view,206218,
1433278106808,213145,view,461671,
1433280096922,169586,view,273872,
1433278128574,213145,view,461671,
1433280494436,169586,view,120098,
1433275346986,163561,view,119736,
1433275267548,163561,view,134255,
1433277034314,38015,view,411886,
1433290344008,213145,view,363645,
1433289408611,316850,view,132347,
1433289877455,213145,transaction,445105,6789.0
1433289297859,1152169,view,132347,
1433291317550,213145,view,175356,
1433289866736,163561,view,73593,
1433291110533,85734,view,255708,
1433292928344,635346,view,455763,
1433260862838,354785,view,309403,
1433258283072,45018,view,444593,
1433260812533,286616,view,119736,
1433259870595,286616,view,463280,
1433261207037,213145,view,382499,
1433260951586,138131,view,165337,
1433258787482,286616,view,7943,
1433262115273,1172198,view,414460,
1433260646339,73449,view,309403,
1433260940515,213145,addtocart,382499,
1433384959351,438441,view,417927,
1433382787152,438441,transaction,204494,2787.0
1433386096883,26633,view,141328,
1433350684460,163561,transaction,379390,3662.0
1433352844782,590943,view,420960,
1433352844766,590943,view,283916,
1433350256919,163561,view,379390,
1433352940069,508015,view,215868,
1433352759847,163561,addtocart,277139,
1433350398457,546086,view,408203,
1433352801160,590943,view,312781,
1433350177868,1093035,transaction,424421,83.0
1433338657464,913065,view,233938,
1433343912811,1161163,view,360825,
1433343618171,878815,view,355994,
1433340402917,1210904,view,398756,
1433343859406,1161163,view,23762,
1433338067805,45018,view,444593,
1433381983295,892355,view,288525,
1433381967114,892355,view,372188,
1433378871240,1394949,view,78265,
1433381947115,892355,transaction,372188,12253.0
1433380297042,892355,view,440248,
1433380324723,892355,view,440248,
1433377805836,733192,view,103127,
1433381345324,163561,view,369158,
1433376574489,1134975,view,15564,
1433374162705,825321,view,366859,
1433372709204,736848,view,265571,
1433373159401,1134975,addtocart,22436,
1433373209909,57905,view,381211,
1433374465755,388556,view,306289,
1433375968373,1270927,view,278679,
1433376394347,708918,view,275559,
1433356333749,163561,view,372188,
1433355946214,1093035,transaction,379520,953.0
1433353862832,673572,view,255708,
1433354799579,57905,view,411886,
1433353567229,163561,view,432925,
1433335052339,249153,view,204038,
1433314150036,401352,view,399031,
1433313767866,371257,view,129356,
1433315219566,401352,view,243980,
1433369928141,756735,view,58638,
1433370339784,316850,view,360877,
1433371227475,756735,view,58638,
1433369060056,438441,view,29940,
1433370077027,756735,view,432925,
1433370899985,1134975,view,15564,
1433369856067,414649,view,330090,
1433372383706,1134975,view,22436,
1433371777635,1015599,view,199838,
1433372464254,57905,view,200425,
1433370089075,1093035,view,76196,
1433369186310,198153,view,415081,
1433370441024,777518,view,228392,
1433369420387,57905,view,122219,
1433368918582,1093035,view,303828,
1433370839520,438441,view,391289,
1433369112244,438441,view,29940,
1433391715926,776534,view,20388,
1433392131958,724147,view,372188,
1433389362813,329299,view,356791,
1433390616623,329299,view,398452,
1433391043006,399581,view,140861,
1433388346651,685908,view,283115,
1433390784886,1324843,view,260539,
1433391787508,776534,view,20388,
1433388615845,329299,view,33182,
1433387713941,26633,view,141328,
1433390623353,26633,view,141328,
1433362816384,316850,view,361554,
1433364132796,438441,view,374759,
1433363833388,1093035,view,71733,
1433363847285,611251,view,360487,
1433362607332,163049,view,37115,
1433363434622,1093035,view,334401,
1433361055126,416496,view,56782,
1433363908931,611251,view,89262,
1433364048423,611251,view,243980,
1433361298042,416496,view,56782,
1433363567057,234538,view,422425,
1433362899169,591869,view,328467,
1433367136585,416496,view,343861,
1433366565366,163561,view,301721,
1433367152443,416496,view,343861,
1433365662375,438441,transaction,390379,4110.0
1433366600913,163561,view,449023,
1433365300935,416496,view,29196,
1433366394742,438441,addtocart,291877,
1433364737681,234538,addtocart,422425,
1433367845882,57905,view,122219,
1433367188235,417915,view,268081,
1433365907671,777518,view,174284,
1433368045998,480406,view,427103,
1433395824210,434418,view,159822,
1433396034417,708918,view,275559,
1433346827494,57905,transaction,36868,7360.0
1433345494508,1161163,view,432478,
1433345431189,1093035,view,287356,
1433345933689,57905,view,5411,
1433345361770,57905,view,428257,
1433345138684,559484,view,111530,
1433345981116,1093035,transaction,335331,9347.0
1433347595356,593331,view,315543,
1433346049101,1210904,view,453487,
1433346827493,57905,transaction,338395,7360.0
1433346400231,1210904,view,398756,
1433346357621,1016796,view,138427,
1433345426406,1093035,view,48743,
1433357399045,1185234,view,100393,
1433357802568,57905,view,206241,
1433358697476,416496,addtocart,29196,
1433358294463,416496,view,29196,
1433360271630,416496,addtocart,56782,
1433359923416,1093035,view,152249,
1433358787842,856874,view,361554,
1433358471023,416496,view,29196,
1433357532036,416496,view,29196,
1433359441917,416496,addtocart,250015,
1433357230691,416496,view,29196,
1433358496306,416496,addtocart,29196,
1433360843381,1336835,view,380493,
1433358858888,416496,addtocart,29196,
1433358835883,416496,view,29196,
1433358213307,416496,view,29196,
1433359298046,438441,transaction,215868,9629.0
1433360671218,416496,view,56782,
1433359041019,438441,view,215868,
1433385846879,163561,view,417927,
1433384061302,438441,view,180751,
1433383344740,591869,view,141328,
1433384038926,163561,view,119736,
1433385582146,438441,transaction,4001,4958.0
1433385932920,438441,addtocart,283115,
1433352495195,316850,view,76196,
1433353041492,163561,view,442837,
1433352076982,508015,view,215868,
1433349216987,163049,view,38965,
1433351508395,163049,view,38965,
1433351024480,732249,view,90219,
1433352937051,590943,view,361554,
1433352843780,590943,view,272907,
1433352082436,1293381,view,398579,
1433352839566,590943,view,188148,
1433350546619,546086,view,188148,
1433350225274,1093035,view,424421,
1433353145817,163561,transaction,277139,16635.0
1433352445089,1093035,view,188148,
1433351362388,38015,view,422948,
1433340346210,1210904,view,398756,
1433343620026,321726,view,202170,
1433343891661,1161163,view,23762,
1433340097725,1089235,view,291877,
1433344202318,878815,view,355994,
1433344852178,388556,view,306289,
1433344542349,1161163,view,451806,
1433347341097,591869,view,329279,
1433344993881,1161163,view,20740,
1433345775890,1093035,view,335331,
1433344918117,1161163,view,451806,
1433345780657,85734,view,413990,
1433345408163,57905,addtocart,428257,
1433348290850,579049,view,430292,
1433348855184,1093035,view,379390,
1433394360888,399581,view,399031,
1433395927654,434418,view,159822,
1433373924727,625795,view,366859,
1433376114532,1328244,view,144540,
1433376113247,1328244,view,124919,
1433376683628,708918,view,275559,
1433376863301,163561,view,390591,
1433373225150,57905,view,381211,
1433373219230,57905,view,381211,
1433377154338,438441,view,275559,
1433313814033,371257,view,134118,
1433311489459,716510,view,95426,
1433313752665,401352,view,243980,
1433313738883,371257,view,103156,
1433313679136,401352,view,292444,
1433313906891,899237,view,370653,
1433370874069,1093035,addtocart,456056,
1433370572690,1093035,addtocart,288525,
1433369268822,777518,view,174538,
1433371307962,756735,view,58638,
1433371284830,591869,view,11670,
1433371042387,163049,view,38965,
1433372117839,163561,view,20740,
1433369132936,438441,view,449391,
1433369134315,438441,view,449391,
1433388843047,329299,view,208270,
1433391577558,776534,view,20388,
1433389921244,329299,view,356791,
1433388433017,1287771,view,100150,
1433390047041,724147,view,32843,
1433390603710,329299,view,356791,
1433355221236,85734,view,85307,
1433356687082,85734,view,351481,
1433354999730,1093035,view,243169,
1433355279742,57905,view,338395,
1433357019921,85734,view,200537,
1433356229986,163561,view,85914,
1433356540670,468309,view,31078,
1433365776946,777518,view,260957,
1433366434971,777518,view,174538,
1433366536232,163561,view,449023,
1433365672513,856874,view,361554,
1433365293056,416496,view,29196,
1433366558172,777089,view,221329,
1433366467559,438441,view,291877,
1433365262504,416496,view,29196,
1433367139023,163561,view,403969,
1433366311273,438441,view,291877,
1433365336282,1093035,view,144507,
1433365543107,438441,addtocart,390379,
1433365322142,416496,view,224614,
1433381312893,163561,view,165773,
1433377962730,38015,view,425951,
1433381729724,892355,view,372188,
1433379244924,1029863,view,38965,
1433382235229,303017,view,89688,
1433381263607,892355,view,372188,
1433381329755,163561,view,165773,
1433377677478,438441,transaction,160272,8568.0
1433381356278,438441,view,238445,
1433362581672,26633,view,141328,
1433363799379,611251,view,372845,
1433363675446,611251,view,432152,
1433362602071,163049,view,239006,
1433363827763,1093035,view,301721,
1433364711199,234538,view,422425,
1433363474159,546086,view,268883,
1433361967110,385299,view,310944,
1433359907447,416496,view,56782,
